@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
6242,'2023/12/12 00:05:25:512',107,0.013943,0.666764,0.205207,6.319709,0.459382,0.199059,3
6243,'2023/12/12 00:05:25:546',107,-0.005664,0.591412,0.151084,5.937599,-0.001535,0.069321,3
6244,'2023/12/12 00:05:25:578',107,-0.01978,0.498785,0.314316,4.947777,0.347331,-0.006574,3
6245,'2023/12/12 00:05:25:612',107,0.016702,0.348611,0.509527,4.048249,0.631074,-0.015814,3
6246,'2023/12/12 00:05:25:646',107,0.119993,0.259985,0.909611,2.162858,0.139686,0.172591,3
6247,'2023/12/12 00:05:25:679',107,0.058918,0.191851,1.176428,-0.756216,0.077411,0.179121,3
6248,'2023/12/12 00:05:25:713',107,-0.082491,0.285443,0.98946,-2.82761,-0.057067,0.004065,3
6249,'2023/12/12 00:05:25:746',107,-0.06261,0.363783,0.743116,-4.330736,-0.137343,-0.00395,3
6250,'2023/12/12 00:05:25:779',107,-0.112444,0.362344,0.613416,-5.914722,-0.155686,-0.187143,3
6251,'2023/12/12 00:05:25:812',107,-0.136418,0.441986,0.527877,-7.211577,0.240053,-0.629664,3
6252,'2023/12/12 00:05:25:846',107,-0.008451,0.555459,0.307676,-7.895514,1.03877,-0.778202,3
6253,'2023/12/12 00:05:25:879',107,0.064064,0.683587,0.294877,-8.199123,1.779798,-0.759534,3
6254,'2023/12/12 00:05:25:912',107,0.002526,0.756453,0.315817,-8.499888,1.532298,-0.745123,3
6255,'2023/12/12 00:05:25:947',107,-0.256894,0.632273,0.230752,-7.946621,1.517466,-1.692164,3
6256,'2023/12/12 00:05:25:979',107,-0.315469,0.599498,0.117486,-6.887332,0.737423,-2.48278,3
6257,'2023/12/12 00:05:26:012',107,-0.257063,0.522252,0.035626,-5.289733,-0.855579,-2.843541,3
6258,'2023/12/12 00:05:26:046',107,-0.191076,0.618831,-0.151617,-4.81337,-1.828237,-3.209803,3
6259,'2023/12/12 00:05:26:079',107,0.274816,0.630824,-0.868406,-2.671167,-1.75345,-2.123178,3
6260,'2023/12/12 00:05:26:112',107,0.312382,0.602724,-0.818824,-1.583119,-1.151128,-1.019013,3
6261,'2023/12/12 00:05:26:146',107,0.334883,0.494015,-1.360081,0.970016,-0.400006,0.083654,3
6262,'2023/12/12 00:05:26:181',107,0.251264,0.461893,-1.300216,3.498956,-0.556141,0.847509,3
6263,'2023/12/12 00:05:26:212',107,0.103157,0.485375,-1.056745,6.244685,-0.186114,1.24508,3
6264,'2023/12/12 00:05:26:246',107,-0.070202,0.705457,-0.516426,7.645321,-0.07335,1.287214,3
6265,'2023/12/12 00:05:26:279',107,-0.116657,0.922851,-0.393536,8.704656,0.478581,1.355967,3
6266,'2023/12/12 00:05:26:313',107,-0.193296,1.033328,0.200653,9.143916,-0.832494,0.94615,3
6267,'2023/12/12 00:05:26:346',107,-0.042031,0.898976,0.229575,8.325179,-1.567757,0.107443,3
6268,'2023/12/12 00:05:26:379',107,0.082989,0.905981,0.156247,7.204143,0.585231,0.283471,3
6269,'2023/12/12 00:05:26:412',107,-0.175309,0.6608,0.21043,5.801609,1.395005,0.20979,3
6270,'2023/12/12 00:05:26:446',107,0.012513,0.533214,0.234991,5.695302,-0.238067,0.076287,3
6271,'2023/12/12 00:05:26:480',107,0.00256,0.46051,0.200566,4.924153,0.183889,0.067271,3
6272,'2023/12/12 00:05:26:512',107,0.007773,0.282682,0.389143,4.152233,0.25666,0.052773,3
6273,'2023/12/12 00:05:26:546',107,0.055658,0.188922,0.782927,2.100477,0.147183,0.03248,3
6274,'2023/12/12 00:05:26:578',107,-0.027414,0.161261,0.835553,0.370747,-0.042017,-0.124231,3
6275,'2023/12/12 00:05:26:613',107,0.051214,0.137076,0.954911,-1.269686,-0.845022,-0.067248,3
6276,'2023/12/12 00:05:26:646',107,-0.022523,0.233862,0.774179,-2.764777,-1.045341,0.104726,3
6277,'2023/12/12 00:05:26:679',107,-0.055253,0.265582,0.567993,-3.901073,-0.590821,0.191249,3
6278,'2023/12/12 00:05:26:712',107,-0.06256,0.266741,0.678525,-5.805818,-1.603177,0.063427,3
6279,'2023/12/12 00:05:26:746',107,-0.041909,0.535087,0.558587,-7.174065,-1.083394,0.263301,3
6280,'2023/12/12 00:05:26:779',107,-0.090368,0.73921,0.228269,-8.675497,0.565433,0.224057,3
6281,'2023/12/12 00:05:26:813',107,-0.083347,0.621824,-0.029996,-8.39077,2.397025,-0.526529,3
6282,'2023/12/12 00:05:26:846',107,0.100232,0.632208,0.234466,-7.959113,1.886383,-0.651039,3
6283,'2023/12/12 00:05:26:879',107,0.056324,0.685559,0.214168,-7.933368,-0.015448,-0.408983,3
6284,'2023/12/12 00:05:26:913',107,0.08291,0.451648,-0.44451,-6.140439,1.283207,-0.283957,3
6285,'2023/12/12 00:05:26:946',107,-0.030705,0.252652,-0.169818,-4.213104,0.55499,-0.620806,3
6286,'2023/12/12 00:05:26:979',107,-0.055258,0.254009,-0.076835,-3.23669,-1.460455,-1.131612,3
6287,'2023/12/12 00:05:27:012',107,0.086607,0.419551,-0.441443,-3.098817,-1.263228,-1.036666,3
6288,'2023/12/12 00:05:27:046',107,0.28331,0.432744,-0.848487,-1.783694,-0.308668,-0.036544,3
6289,'2023/12/12 00:05:27:080',107,0.160643,0.41859,-1.277801,1.30143,-0.195772,0.398279,3
6290,'2023/12/12 00:05:27:112',107,0.082654,0.463526,-1.136576,4.479566,0.191484,0.974628,3
6291,'2023/12/12 00:05:27:147',107,-0.032282,0.497367,-0.804215,6.524463,-0.184994,0.937238,3
6292,'2023/12/12 00:05:27:178',107,-0.076238,0.78416,-0.566486,8.266801,-0.430222,0.717313,3
6293,'2023/12/12 00:05:27:214',107,-0.073327,1.04399,-0.256933,9.853558,-1.123816,0.606973,3
6294,'2023/12/12 00:05:27:245',107,-0.112994,0.960309,0.204792,9.484035,-2.747054,-0.105772,3
6295,'2023/12/12 00:05:27:279',107,0.180482,0.764497,0.119267,8.374065,-1.932889,-0.549327,3
6296,'2023/12/12 00:05:27:312',107,-0.048592,0.781795,0.136505,7.062777,-0.356284,-0.85295,3
6297,'2023/12/12 00:05:27:345',107,-0.025826,0.611749,0.085393,5.888671,0.727787,-0.838262,3
6298,'2023/12/12 00:05:27:379',107,-0.095269,0.491755,0.009276,4.883894,1.254366,-0.87127,3
6299,'2023/12/12 00:05:27:412',107,-0.057779,0.403302,-0.051618,4.587405,1.799082,-0.758184,3
6300,'2023/12/12 00:05:27:446',107,0.138101,0.35747,0.483779,3.961691,1.246985,-0.429724,3
6301,'2023/12/12 00:05:27:478',107,0.204521,0.352839,0.727469,2.265193,0.962246,0.074432,3
6302,'2023/12/12 00:05:27:512',107,0.124309,0.266615,0.858814,0.722982,0.38407,0.293038,3
6303,'2023/12/12 00:05:27:545',107,-0.020928,0.202157,0.781266,-1.002677,0.215943,0.346298,3
6304,'2023/12/12 00:05:27:579',107,-0.064123,0.187445,0.703673,-2.330729,-0.400189,0.238431,3
6305,'2023/12/12 00:05:27:612',107,-0.113678,0.198375,0.597585,-3.227993,-0.705302,0.162285,3
6306,'2023/12/12 00:05:27:646',107,-0.134914,0.234446,0.592497,-4.608634,-0.799934,-0.019135,3
6307,'2023/12/12 00:05:27:679',107,-0.112168,0.354902,0.50479,-5.855248,-0.437882,-0.229839,3
6308,'2023/12/12 00:05:27:712',107,-0.041942,0.536572,0.511392,-7.228985,-0.003469,-0.231413,3
6309,'2023/12/12 00:05:27:745',107,0.052385,0.745155,0.297274,-8.832507,1.512211,-0.193,3
6310,'2023/12/12 00:05:27:778',107,0.045475,0.736056,0.272894,-9.464813,1.97356,-0.653915,3
6311,'2023/12/12 00:05:27:812',107,0.052101,0.721203,0.202501,-9.026403,0.944438,-0.630514,3
6312,'2023/12/12 00:05:27:846',107,-0.17128,0.509737,-0.148523,-7.290545,1.092585,-0.942102,3
6313,'2023/12/12 00:05:27:880',107,-0.126676,0.47112,-0.306202,-5.342952,0.102129,-1.578209,3
6314,'2023/12/12 00:05:27:912',107,-0.052476,0.392431,-0.246369,-4.063245,-0.810114,-1.75387,3
6315,'2023/12/12 00:05:27:945',107,0.064425,0.583931,-0.526566,-3.427034,-1.376401,-1.656079,3
6316,'2023/12/12 00:05:27:979',107,0.352703,0.496372,-0.974566,-1.410795,-0.587857,-0.366539,3
6317,'2023/12/12 00:05:28:013',107,0.22512,0.494884,-1.163571,0.878255,-0.070828,0.246953,3
6318,'2023/12/12 00:05:28:046',107,0.030317,0.404366,-1.137438,4.219182,0.040429,0.397821,3
6319,'2023/12/12 00:05:28:079',107,-0.059819,0.477832,-0.766493,6.418191,-0.198049,0.448901,3
6320,'2023/12/12 00:05:28:113',107,-0.102433,0.60263,-0.544126,7.88442,-0.263911,0.420601,3
6321,'2023/12/12 00:05:28:146',107,-0.115155,0.82837,-0.200268,8.631229,-0.448164,0.449234,3
6322,'2023/12/12 00:05:28:179',107,-0.135298,1.011381,-0.147171,8.913785,-0.372535,0.190242,3
6323,'2023/12/12 00:05:28:212',107,-0.048019,0.785022,0.034075,8.653221,-0.835681,-0.372199,3
6324,'2023/12/12 00:05:28:246',107,0.111518,0.867349,0.114551,7.55168,-0.161211,-0.347561,3
6325,'2023/12/12 00:05:28:279',107,-0.045235,0.693974,0.024795,6.569512,0.799535,-0.32983,3
6326,'2023/12/12 00:05:28:312',107,0.008586,0.554657,0.167159,5.445043,1.537949,-0.216678,3
6327,'2023/12/12 00:05:28:346',107,0.079263,0.461769,0.200922,4.373126,2.210974,0.236201,3
6328,'2023/12/12 00:05:28:379',107,0.121411,0.329466,0.569454,3.666355,1.138926,0.496768,3
6329,'2023/12/12 00:05:28:413',107,0.126186,0.227082,0.858065,2.027685,0.093143,0.58581,3
6330,'2023/12/12 00:05:28:446',107,-0.047728,0.183505,0.914546,-0.261902,0.123266,0.47784,3
6331,'2023/12/12 00:05:28:480',107,-0.168663,0.141486,0.634029,-1.519455,0.169605,0.179657,3
6332,'2023/12/12 00:05:28:512',107,-0.152645,0.151685,0.53297,-2.314644,-0.203584,-0.091122,3
6333,'2023/12/12 00:05:28:546',107,-0.06538,0.185674,0.598012,-3.1415,-0.65379,-0.192992,3
6334,'2023/12/12 00:05:28:579',107,-0.106046,0.27613,0.509602,-4.23169,-0.700383,-0.268124,3
6335,'2023/12/12 00:05:28:612',107,-0.089856,0.437011,0.478487,-5.596567,-0.408806,-0.237606,3
6336,'2023/12/12 00:05:28:646',107,-0.046958,0.506129,0.368393,-6.719135,0.040289,-0.326407,3
6337,'2023/12/12 00:05:28:679',107,0.015658,0.606557,0.272582,-7.765686,0.961851,-0.597422,3
6338,'2023/12/12 00:05:28:713',107,-0.01442,0.74266,0.433059,-9.130973,1.375781,-0.942599,3
6339,'2023/12/12 00:05:28:746',107,0.121774,0.812995,0.21484,-9.407189,1.497641,-0.746559,3
6340,'2023/12/12 00:05:28:779',107,0.009392,0.666385,0.126301,-8.602636,0.351313,-0.717471,3
6341,'2023/12/12 00:05:28:813',107,-0.282696,0.585813,-0.272851,-6.597801,-0.326972,-1.647515,3
6342,'2023/12/12 00:05:28:846',107,0.022345,0.402657,-0.652238,-3.739274,-0.831043,-1.741056,3
6343,'2023/12/12 00:05:28:879',107,0.017243,0.441806,-0.398798,-2.660076,-1.147867,-1.358533,3
6344,'2023/12/12 00:05:28:912',107,0.099378,0.438188,-0.750923,-1.672922,-0.752544,-0.953599,3
6345,'2023/12/12 00:05:28:946',107,0.147618,0.423351,-1.139808,0.932001,-0.267579,-0.181363,3
6346,'2023/12/12 00:05:28:979',107,0.152391,0.44996,-1.279048,3.762013,-0.023991,0.496961,3
6347,'2023/12/12 00:05:29:013',107,-0.036195,0.589676,-0.868475,6.414732,-0.320988,0.715386,3
6348,'2023/12/12 00:05:29:046',107,-0.134005,0.648387,-0.581144,7.903575,-0.990196,0.145016,3
6349,'2023/12/12 00:05:29:079',107,-0.023043,0.866298,-0.213513,8.79188,-0.905422,-0.010555,3
6350,'2023/12/12 00:05:29:113',107,-0.032505,1.009265,-0.073944,8.93999,-1.18471,-0.083881,3
6351,'2023/12/12 00:05:29:146',107,-0.006638,0.829767,-0.040625,8.848603,-0.95151,-0.550253,3
6352,'2023/12/12 00:05:29:179',107,0.088044,0.84743,0.191376,7.605818,0.084086,-0.662331,3
6353,'2023/12/12 00:05:29:212',107,0.125316,0.685329,0.167669,5.373161,2.19016,-0.14775,3
6354,'2023/12/12 00:05:29:246',107,-0.06572,0.438032,0.285206,4.290668,1.921759,-0.162563,3
6355,'2023/12/12 00:05:29:279',107,0.07551,0.371305,0.348857,3.679044,1.627079,0.095131,3
6356,'2023/12/12 00:05:29:313',107,0.102562,0.269094,0.628895,2.765989,0.474956,0.221419,3
6357,'2023/12/12 00:05:29:346',107,0.084999,0.200387,0.865148,1.01503,0.416813,0.305358,3
6358,'2023/12/12 00:05:29:379',107,-0.102332,0.139797,0.790848,-0.900019,-0.048499,0.14988,3
6359,'2023/12/12 00:05:29:413',107,-0.160805,0.164733,0.641496,-1.953345,0.059673,-0.080303,3
6360,'2023/12/12 00:05:29:446',107,-0.134183,0.145298,0.582846,-2.827502,0.178991,-0.22385,3
6361,'2023/12/12 00:05:29:480',107,-0.10548,0.192086,0.617004,-3.916214,-0.084739,-0.464186,3
6362,'2023/12/12 00:05:29:512',107,-0.088569,0.352728,0.572175,-5.412287,-0.048867,-0.576574,3
6363,'2023/12/12 00:05:29:546',107,-0.000652,0.419424,0.434106,-6.493354,0.754802,-0.527356,3
6364,'2023/12/12 00:05:29:580',107,0.023878,0.620011,0.292398,-7.817204,1.639896,-0.606182,3
6365,'2023/12/12 00:05:29:613',107,0.112475,0.670036,0.34825,-8.666678,1.971934,-0.754718,3
6366,'2023/12/12 00:05:29:645',107,0.036959,0.749788,0.416808,-9.43487,1.274828,-1.358309,3
6367,'2023/12/12 00:05:29:679',107,0.044051,0.669495,-0.088409,-8.319005,0.980123,-1.256228,3
6368,'2023/12/12 00:05:29:712',107,-0.158094,0.560626,-0.17699,-6.430635,-0.005348,-1.896069,3
6369,'2023/12/12 00:05:29:746',107,-0.077475,0.441171,-0.572732,-4.263504,-0.349937,-1.995884,3
6370,'2023/12/12 00:05:29:779',107,0.092724,0.403733,-0.469139,-2.542926,-0.590303,-1.715685,3
6371,'2023/12/12 00:05:29:812',107,0.237775,0.357906,-0.856871,-1.092266,-0.641213,-1.415096,3
6372,'2023/12/12 00:05:29:846',107,0.284123,0.423284,-1.123108,1.645548,-0.22964,-0.539413,3
6373,'2023/12/12 00:05:29:879',107,0.221101,0.504037,-1.024869,4.237221,-0.249333,0.647279,3
6374,'2023/12/12 00:05:29:912',107,-0.013869,0.507598,-0.714693,5.81235,-0.622535,1.130629,3
6375,'2023/12/12 00:05:29:945',107,-0.142808,0.557271,-0.609472,7.016155,0.136846,0.786673,3
6376,'2023/12/12 00:05:29:979',107,-0.03857,0.69986,-0.138452,7.382656,0.061649,0.878078,3
6377,'2023/12/12 00:05:30:013',107,-0.149749,0.741096,-0.055624,7.521052,-0.241545,0.733365,3
6378,'2023/12/12 00:05:30:046',107,-0.125714,0.698536,0.046967,7.16267,-0.476059,0.021151,3
6379,'2023/12/12 00:05:30:080',107,-0.026121,0.692243,0.04628,6.51423,1.022987,0.047362,3
6380,'2023/12/12 00:05:30:112',107,-0.094197,0.57135,0.179786,5.627427,1.593335,-0.023037,3
6381,'2023/12/12 00:05:30:146',107,0.023058,0.534563,0.11592,4.854445,2.007607,0.245053,3
6382,'2023/12/12 00:05:30:180',107,-0.008684,0.444803,0.19524,4.297407,2.043672,0.46626,3
6383,'2023/12/12 00:05:30:214',107,0.003032,0.344938,0.26675,3.993216,1.504107,0.623733,3
6384,'2023/12/12 00:05:30:268',107,0.020088,0.223436,0.577374,3.420623,0.087472,0.752753,3
6385,'2023/12/12 00:05:30:279',107,-0.066232,0.137828,0.915712,1.513531,-0.452903,0.575504,3
6386,'2023/12/12 00:05:30:313',107,-0.091171,0.102138,0.874975,-0.350576,-0.437767,0.460999,3
6387,'2023/12/12 00:05:30:345',107,-0.165677,0.120315,0.748914,-1.750943,-0.705052,0.162296,3
6388,'2023/12/12 00:05:30:380',107,-0.134613,0.20186,0.604586,-3.054452,-0.544493,0.038392,3
6389,'2023/12/12 00:05:30:412',107,-0.177537,0.210139,0.485136,-3.999326,-0.892573,-0.31903,3
6390,'2023/12/12 00:05:30:447',107,-0.137186,0.262222,0.461485,-4.957828,-0.929619,-0.456856,3
6391,'2023/12/12 00:05:30:481',107,-0.066193,0.465822,0.398405,-6.420843,-0.926152,-0.26798,3
6392,'2023/12/12 00:05:30:513',107,-0.032224,0.545641,0.265427,-7.237421,-0.307127,-0.345479,3
6393,'2023/12/12 00:05:30:547',107,0.025663,0.611964,0.240079,-7.837707,0.642517,-0.385473,3
6394,'2023/12/12 00:05:30:579',107,0.112273,0.761244,0.234107,-8.564621,0.736721,-0.148454,3
6395,'2023/12/12 00:05:30:613',107,0.104699,0.663993,0.062121,-8.206873,0.904211,0.069014,3
6396,'2023/12/12 00:05:30:646',107,-0.031295,0.412865,-0.005735,-6.601486,0.626761,-0.388137,3
6397,'2023/12/12 00:05:30:679',107,-0.319347,0.479457,-0.278387,-5.342471,-0.336555,-1.324614,3
6398,'2023/12/12 00:05:30:713',107,0.086996,0.319266,-0.543559,-2.895505,-0.176811,-1.137842,3
6399,'2023/12/12 00:05:30:746',107,-0.000188,0.366087,-0.627026,-1.924469,-0.289618,-1.059191,3
6400,'2023/12/12 00:05:30:780',107,0.105175,0.351426,-1.046209,-0.00788,0.031708,-0.659156,3
6401,'2023/12/12 00:05:30:813',107,0.160564,0.358805,-1.054617,2.436633,-0.397792,0.100456,3
6402,'2023/12/12 00:05:30:847',107,0.03516,0.406751,-1.081253,5.176921,-0.167428,0.486957,3
6403,'2023/12/12 00:05:30:879',107,-0.087557,0.555158,-0.692275,6.758066,0.074429,0.404181,3
6404,'2023/12/12 00:05:30:913',107,-0.034107,0.743284,-0.461896,7.874252,0.036065,0.371398,3
6405,'2023/12/12 00:05:30:946',107,-0.080449,0.997321,-0.202999,8.621362,-0.70901,0.277928,3
6406,'2023/12/12 00:05:30:979',107,-0.01847,0.792966,0.112302,8.028503,-1.497701,-0.301875,3
6407,'2023/12/12 00:05:31:012',107,0.125655,0.721346,0.130188,6.933124,0.046672,-0.232931,3
6408,'2023/12/12 00:05:31:047',107,-0.031708,0.636786,0.175392,5.328382,1.429071,-0.070751,3
6409,'2023/12/12 00:05:31:079',107,-0.089182,0.516777,0.056565,5.018111,1.059562,-0.260384,3
6410,'2023/12/12 00:05:31:114',107,0.035621,0.453193,0.17275,5.008852,0.562228,-0.298323,3
6411,'2023/12/12 00:05:31:147',107,0.141135,0.45069,0.335832,4.132454,0.506118,0.137597,3
6412,'2023/12/12 00:05:31:178',107,0.207563,0.259615,0.61914,2.877702,0.254405,0.447846,3
6413,'2023/12/12 00:05:31:213',107,0.089863,0.152888,0.824515,0.948333,-0.158416,0.667833,3
6414,'2023/12/12 00:05:31:246',107,-0.106836,0.106332,0.700478,-0.59062,-0.040649,0.448458,3
6415,'2023/12/12 00:05:31:279',107,-0.230864,0.096191,0.638089,-1.510947,-0.314902,0.059538,3
6416,'2023/12/12 00:05:31:312',107,-0.141246,0.080116,0.537779,-2.379235,-0.309516,-0.161621,3
6417,'2023/12/12 00:05:31:346',107,-0.134487,0.151166,0.580347,-3.41255,-0.634523,-0.328165,3
6418,'2023/12/12 00:05:31:380',107,-0.096696,0.268846,0.483125,-4.546517,-0.122967,-0.329582,3
6419,'2023/12/12 00:05:31:414',107,0.033432,0.41384,0.443414,-6.048979,0.23518,-0.135544,3
6420,'2023/12/12 00:05:31:446',107,0.008545,0.536758,0.41496,-7.503723,0.439321,-0.067282,3
6421,'2023/12/12 00:05:31:479',107,0.052642,0.587701,0.313938,-8.340166,1.178112,-0.227614,3
6422,'2023/12/12 00:05:31:512',107,0.036913,0.686566,0.078697,-8.628055,1.347761,-0.470872,3
6423,'2023/12/12 00:05:31:546',107,0.053225,0.71738,0.02813,-8.132947,0.81387,-0.454072,3
6424,'2023/12/12 00:05:31:580',107,0.234807,0.452873,-0.039746,-7.298399,0.977589,-0.096198,3
6425,'2023/12/12 00:05:31:612',107,-0.132272,0.44094,-0.256627,-5.77445,0.842364,-0.490473,3
6426,'2023/12/12 00:05:31:646',107,-0.048331,0.333125,-0.576633,-3.928534,0.566007,-1.02688,3
6427,'2023/12/12 00:05:31:680',107,0.038976,0.219178,-0.463878,-1.920563,-0.631753,-1.184605,3
6428,'2023/12/12 00:05:31:713',107,0.075672,0.356714,-0.71439,-1.10425,-0.806317,-1.219153,3
6429,'2023/12/12 00:05:31:746',107,0.275578,0.379922,-1.007344,0.814133,-0.431719,-0.370686,3
6430,'2023/12/12 00:05:31:780',107,0.162204,0.421111,-1.171456,3.937969,-0.43815,0.424214,3
6431,'2023/12/12 00:05:31:812',107,-0.044543,0.505309,-0.697805,6.525572,-0.071733,0.499123,3
6432,'2023/12/12 00:05:31:846',107,-0.081871,0.563823,-0.331231,7.32992,-0.62794,0.334169,3
6433,'2023/12/12 00:05:31:879',107,0.007185,0.760414,-0.139904,7.619387,-0.488426,0.413504,3
6434,'2023/12/12 00:05:31:913',107,-0.147899,0.777317,-0.085676,8.184266,-0.536256,0.297081,3
6435,'2023/12/12 00:05:31:946',107,-0.047566,0.724992,0.070203,8.207744,-1.039299,-0.506078,3
6436,'2023/12/12 00:05:31:979',107,0.038235,0.787878,0.083288,7.232567,-0.035673,-0.38534,3
6437,'2023/12/12 00:05:32:013',107,0.034754,0.511211,0.294421,5.279097,0.79912,-0.32292,3
6438,'2023/12/12 00:05:32:046',107,-0.000144,0.402693,0.199546,4.195877,1.264837,-0.271262,3
6439,'2023/12/12 00:05:32:080',107,0.021764,0.347189,0.165771,3.597783,1.563933,-0.073231,3
6440,'2023/12/12 00:05:32:113',107,0.103388,0.242992,0.399369,2.989052,0.912974,0.236206,3
6441,'2023/12/12 00:05:32:146',107,0.098541,0.140227,0.633041,2.180776,0.024237,0.356168,3
6442,'2023/12/12 00:05:32:179',107,0.053916,0.108768,0.777568,0.582429,-0.30526,0.426577,3
6443,'2023/12/12 00:05:32:212',107,-0.104369,0.107681,0.736793,-1.006969,-0.319862,0.26801,3
6444,'2023/12/12 00:05:32:246',107,-0.174663,0.137938,0.562499,-1.998817,-0.039207,0.077251,3
6445,'2023/12/12 00:05:32:279',107,-0.151296,0.152943,0.540797,-2.837949,-0.226117,-0.127598,3
6446,'2023/12/12 00:05:32:313',107,-0.058131,0.187833,0.492463,-3.624573,-0.013795,-0.142616,3
6447,'2023/12/12 00:05:32:346',107,-0.039293,0.272797,0.358624,-4.682031,0.228755,-0.198595,3
6448,'2023/12/12 00:05:32:380',107,-0.0487,0.354211,0.312231,-5.714111,0.047597,-0.366796,3
6449,'2023/12/12 00:05:32:412',107,-0.039146,0.421328,0.283623,-6.603703,0.115684,-0.546781,3
6450,'2023/12/12 00:05:32:446',107,0.092306,0.603397,0.40483,-8.03133,0.759636,-0.390186,3
6451,'2023/12/12 00:05:32:480',107,0.022906,0.712367,0.434922,-9.594431,1.184253,-0.411668,3
6452,'2023/12/12 00:05:32:512',107,0.146066,0.747105,-0.088839,-9.163877,1.830617,-0.184909,3
6453,'2023/12/12 00:05:32:546',107,0.05487,0.245541,-0.512498,-5.530666,1.993009,-0.168634,3
6454,'2023/12/12 00:05:32:579',107,-0.356125,0.181226,0.066284,-3.933401,-0.398793,-1.840845,3
6455,'2023/12/12 00:05:32:613',107,-0.023939,0.34676,-0.579833,-2.418865,-0.952501,-2.119324,3
6456,'2023/12/12 00:05:32:646',107,0.210607,0.318545,-0.476046,-0.638305,-1.022329,-1.037338,3
6457,'2023/12/12 00:05:32:679',107,0.02871,0.328176,-0.686758,0.148815,-0.710843,-0.743371,3
6458,'2023/12/12 00:05:32:713',107,0.164993,0.310947,-1.000907,2.191697,-0.537854,-0.310226,3
6459,'2023/12/12 00:05:32:746',107,0.151716,0.359168,-0.959672,4.790713,-0.235372,0.263854,3
6460,'2023/12/12 00:05:32:779',107,0.012187,0.513816,-0.667284,6.456673,0.474327,0.686029,3
6461,'2023/12/12 00:05:32:812',107,-0.057166,0.595454,-0.252894,6.656494,0.170986,0.841967,3
6462,'2023/12/12 00:05:32:846',107,-0.064748,0.589819,-0.188747,6.966036,-0.477134,0.81466,3
6463,'2023/12/12 00:05:32:879',107,-0.14605,0.692929,-0.088357,7.397106,-1.453928,0.1594,3
6464,'2023/12/12 00:05:32:913',107,0.038927,0.773706,-0.094583,7.287437,-0.675578,0.069702,3
6465,'2023/12/12 00:05:32:946',107,-0.007237,0.593604,0.079931,6.125506,0.976961,-0.01393,3
6466,'2023/12/12 00:05:32:980',107,-0.017591,0.552362,-0.031912,5.298833,1.784934,0.178481,3
6467,'2023/12/12 00:05:33:013',107,-0.007178,0.404179,0.137843,4.907014,1.267291,0.251109,3
6468,'2023/12/12 00:05:33:046',107,0.089224,0.365638,0.411963,4.090611,1.066738,0.503552,3
6469,'2023/12/12 00:05:33:079',107,0.08717,0.268343,0.651038,2.74467,0.408845,0.593072,3
6470,'2023/12/12 00:05:33:112',107,0.077765,0.178218,0.667219,1.583302,0.107058,0.728546,3
6471,'2023/12/12 00:05:33:146',107,-0.098246,0.141816,0.525123,0.439165,-0.343041,0.595063,3
6472,'2023/12/12 00:05:33:179',107,-0.17984,0.10486,0.520717,-0.294365,-0.469,0.294983,3
6473,'2023/12/12 00:05:33:213',107,-0.165317,0.095834,0.542195,-1.413543,-0.229447,0.012349,3
6474,'2023/12/12 00:05:33:246',107,-0.096567,0.096816,0.589151,-2.477726,-0.523861,-0.137498,3
6475,'2023/12/12 00:05:33:279',107,-0.1009,0.172263,0.521542,-3.416256,-0.608004,-0.239671,3
6476,'2023/12/12 00:05:33:313',107,-0.064578,0.265631,0.455945,-4.659123,0.1571,-0.276167,3
6477,'2023/12/12 00:05:33:347',107,-0.066857,0.377669,0.363731,-5.98294,0.30168,-0.403953,3
6478,'2023/12/12 00:05:33:380',107,0.063862,0.453994,0.286623,-6.793578,1.356554,-0.516949,3
6479,'2023/12/12 00:05:33:412',107,0.081736,0.573818,0.414668,-7.980204,1.889022,-0.672077,3
6480,'2023/12/12 00:05:33:446',107,0.025769,0.597828,0.195502,-8.002309,1.38602,-0.831989,3
6481,'2023/12/12 00:05:33:480',107,-0.024321,0.568517,0.23366,-7.429689,0.782414,-0.949556,3
6482,'2023/12/12 00:05:33:513',107,-0.031481,0.586975,0.175759,-7.180737,-0.870184,-1.284553,3
6483,'2023/12/12 00:05:33:546',107,-0.035564,0.432235,-0.314358,-5.359968,-1.014651,-1.211354,3
6484,'2023/12/12 00:05:33:579',107,-0.185244,0.434666,-0.716324,-3.777421,-0.735723,-1.526971,3
6485,'2023/12/12 00:05:33:613',107,0.083621,0.462006,-0.917503,-1.268541,-0.857047,-1.187373,3
6486,'2023/12/12 00:05:33:646',107,0.18253,0.345395,-1.070479,1.146527,-0.458906,-0.418337,3
6487,'2023/12/12 00:05:33:679',107,0.071417,0.340021,-1.042117,2.925581,-0.033428,0.007313,3
6488,'2023/12/12 00:05:33:712',107,-0.068649,0.403756,-0.832953,5.008342,-0.250615,0.162013,3
6489,'2023/12/12 00:05:33:746',107,-0.127992,0.429308,-0.599112,6.637717,-0.282273,-0.107378,3
